map_id,title,manifest_url,image_service_url,area_sq_m,scale,bounds,center,viewer_url,editor_url,xyz_tile_url_arcgis,xyz_tile_url_standard,tilejson_url,annotation_url
c61cc8439a8067ef,[Hubei Province],https://purl.stanford.edu/nx535wm9591/iiif/manifest,https://stacks.stanford.edu/image/iiif/nx535wm9591%2Fnx535wm9591_00_0001,16411236.45,1.34,"[114.20885, 30.566038, 114.262145, 30.596886]","[114.235497, 30.581462]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/c61cc8439a8067ef,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Fnx535wm9591%252Fnx535wm9591_00_0001/info.json,https://allmaps.xyz/maps/c61cc8439a8067ef/{level}/{col}/{row}.png,https://allmaps.xyz/maps/c61cc8439a8067ef/{z}/{x}/{y}.png,https://allmaps.xyz/maps/c61cc8439a8067ef/tiles.json,https://annotations.allmaps.org/maps/c61cc8439a8067ef
c75adb55fa7daba4,[Hubei Province],https://purl.stanford.edu/xd601bh7731/iiif/manifest,https://stacks.stanford.edu/image/iiif/xd601bh7731%2Fxd601bh7731_00_0001,18643111.34,1.25,"[114.207172, 30.465981, 114.257813, 30.500992]","[114.232493, 30.483487]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/c75adb55fa7daba4,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Fxd601bh7731%252Fxd601bh7731_00_0001/info.json,https://allmaps.xyz/maps/c75adb55fa7daba4/{level}/{col}/{row}.png,https://allmaps.xyz/maps/c75adb55fa7daba4/{z}/{x}/{y}.png,https://allmaps.xyz/maps/c75adb55fa7daba4/tiles.json,https://annotations.allmaps.org/maps/c75adb55fa7daba4
c86f0415f4da2c23,[Hubei Province],https://purl.stanford.edu/vx015qp7296/iiif/manifest,https://stacks.stanford.edu/image/iiif/vx015qp7296%2Fvx015qp7296_00_0001,19164608.25,1.24,"[114.207113, 30.666019, 114.258876, 30.702393]","[114.232995, 30.684206]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/c86f0415f4da2c23,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Fvx015qp7296%252Fvx015qp7296_00_0001/info.json,https://allmaps.xyz/maps/c86f0415f4da2c23/{level}/{col}/{row}.png,https://allmaps.xyz/maps/c86f0415f4da2c23/{z}/{x}/{y}.png,https://allmaps.xyz/maps/c86f0415f4da2c23/tiles.json,https://annotations.allmaps.org/maps/c86f0415f4da2c23
cb62aff299b35f40,[Hubei Province],https://purl.stanford.edu/qn150ws7040/iiif/manifest,https://stacks.stanford.edu/image/iiif/qn150ws7040%2Fqn150ws7040_00_0001,17864789.82,1.28,"[114.15747, 30.59941, 114.206315, 30.634801]","[114.181893, 30.617106]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/cb62aff299b35f40,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Fqn150ws7040%252Fqn150ws7040_00_0001/info.json,https://allmaps.xyz/maps/cb62aff299b35f40/{level}/{col}/{row}.png,https://allmaps.xyz/maps/cb62aff299b35f40/{z}/{x}/{y}.png,https://allmaps.xyz/maps/cb62aff299b35f40/tiles.json,https://annotations.allmaps.org/maps/cb62aff299b35f40
ceb594ff21e80873,[Hubei Province],https://purl.stanford.edu/kr499qf5828/iiif/manifest,https://stacks.stanford.edu/image/iiif/kr499qf5828%2Fkr499qf5828_00_0001,19434717.52,1.22,"[114.307191, 30.46631, 114.361659, 30.501001]","[114.334425, 30.483656]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/ceb594ff21e80873,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Fkr499qf5828%252Fkr499qf5828_00_0001/info.json,https://allmaps.xyz/maps/ceb594ff21e80873/{level}/{col}/{row}.png,https://allmaps.xyz/maps/ceb594ff21e80873/{z}/{x}/{y}.png,https://allmaps.xyz/maps/ceb594ff21e80873/tiles.json,https://annotations.allmaps.org/maps/ceb594ff21e80873
d26dd6ecaba2f8d9,[Hubei Province],https://purl.stanford.edu/tw795hx3294/iiif/manifest,https://stacks.stanford.edu/image/iiif/tw795hx3294%2Ftw795hx3294_00_0001,16419862.34,1.33,"[114.302628, 30.534238, 114.357554, 30.56875]","[114.330091, 30.551494]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/d26dd6ecaba2f8d9,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Ftw795hx3294%252Ftw795hx3294_00_0001/info.json,https://allmaps.xyz/maps/d26dd6ecaba2f8d9/{level}/{col}/{row}.png,https://allmaps.xyz/maps/d26dd6ecaba2f8d9/{z}/{x}/{y}.png,https://allmaps.xyz/maps/d26dd6ecaba2f8d9/tiles.json,https://annotations.allmaps.org/maps/d26dd6ecaba2f8d9
d30189c6dc83a3c6,[Hubei Province],https://purl.stanford.edu/xx343kx2598/iiif/manifest,https://stacks.stanford.edu/image/iiif/xx343kx2598%2Fxx343kx2598_00_0001,18120223.19,1.28,"[114.357409, 30.665795, 114.40873, 30.699598]","[114.383069, 30.682697]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/d30189c6dc83a3c6,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Fxx343kx2598%252Fxx343kx2598_00_0001/info.json,https://allmaps.xyz/maps/d30189c6dc83a3c6/{level}/{col}/{row}.png,https://allmaps.xyz/maps/d30189c6dc83a3c6/{z}/{x}/{y}.png,https://allmaps.xyz/maps/d30189c6dc83a3c6/tiles.json,https://annotations.allmaps.org/maps/d30189c6dc83a3c6
d83c0d0094982beb,[Hubei Province],https://purl.stanford.edu/xh267xv6156/iiif/manifest,https://stacks.stanford.edu/image/iiif/xh267xv6156%2Fxh267xv6156_00_0001,18891961.84,1.24,"[114.206036, 30.632178, 114.25825, 30.66709]","[114.232143, 30.649634]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/d83c0d0094982beb,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Fxh267xv6156%252Fxh267xv6156_00_0001/info.json,https://allmaps.xyz/maps/d83c0d0094982beb/{level}/{col}/{row}.png,https://allmaps.xyz/maps/d83c0d0094982beb/{z}/{x}/{y}.png,https://allmaps.xyz/maps/d83c0d0094982beb/tiles.json,https://annotations.allmaps.org/maps/d83c0d0094982beb
d9a0648b01669405,[Hubei Province],https://purl.stanford.edu/km629rd3422/iiif/manifest,https://stacks.stanford.edu/image/iiif/km629rd3422%2Fkm629rd3422_00_0001,18698553.38,1.25,"[114.356464, 30.462474, 114.404849, 30.50378]","[114.380657, 30.483127]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/d9a0648b01669405,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Fkm629rd3422%252Fkm629rd3422_00_0001/info.json,https://allmaps.xyz/maps/d9a0648b01669405/{level}/{col}/{row}.png,https://allmaps.xyz/maps/d9a0648b01669405/{z}/{x}/{y}.png,https://allmaps.xyz/maps/d9a0648b01669405/tiles.json,https://annotations.allmaps.org/maps/d9a0648b01669405
d9f5e5451c24c5c6,[Hubei Province],https://purl.stanford.edu/hn031vp2535/iiif/manifest,https://stacks.stanford.edu/image/iiif/hn031vp2535%2Fhn031vp2535_00_0001,19313810.43,1.23,"[114.156411, 30.632842, 114.208999, 30.668258]","[114.182705, 30.65055]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/d9f5e5451c24c5c6,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Fhn031vp2535%252Fhn031vp2535_00_0001/info.json,https://allmaps.xyz/maps/d9f5e5451c24c5c6/{level}/{col}/{row}.png,https://allmaps.xyz/maps/d9f5e5451c24c5c6/{z}/{x}/{y}.png,https://allmaps.xyz/maps/d9f5e5451c24c5c6/tiles.json,https://annotations.allmaps.org/maps/d9f5e5451c24c5c6
ea2a184292c163ac,[Hubei Province],https://purl.stanford.edu/xd358rj9898/iiif/manifest,https://stacks.stanford.edu/image/iiif/xd358rj9898%2Fxd358rj9898_00_0001,17280687.93,1.30,"[114.30911, 30.602341, 114.360889, 30.634149]","[114.335, 30.618245]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/ea2a184292c163ac,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Fxd358rj9898%252Fxd358rj9898_00_0001/info.json,https://allmaps.xyz/maps/ea2a184292c163ac/{level}/{col}/{row}.png,https://allmaps.xyz/maps/ea2a184292c163ac/{z}/{x}/{y}.png,https://allmaps.xyz/maps/ea2a184292c163ac/tiles.json,https://annotations.allmaps.org/maps/ea2a184292c163ac
f43105026c7bddde,[Hubei Province],https://purl.stanford.edu/vv253fg4183/iiif/manifest,https://stacks.stanford.edu/image/iiif/vv253fg4183%2Fvv253fg4183_00_0001,19017573.33,1.24,"[114.205609, 30.600303, 114.258593, 30.636056]","[114.232101, 30.61818]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/f43105026c7bddde,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Fvv253fg4183%252Fvv253fg4183_00_0001/info.json,https://allmaps.xyz/maps/f43105026c7bddde/{level}/{col}/{row}.png,https://allmaps.xyz/maps/f43105026c7bddde/{z}/{x}/{y}.png,https://allmaps.xyz/maps/f43105026c7bddde/tiles.json,https://annotations.allmaps.org/maps/f43105026c7bddde
acd8defed3be61ed,chengdu-1894,,https://s3.ap-southeast-1.wasabisys.com/portkey/tools/chengdu-historical-map/iiif/chengdu-1894,53091242.14,0.81,"[104.021341, 30.626878, 104.121647, 30.701239]","[104.071494, 30.664058]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/acd8defed3be61ed,https://editor.allmaps.org/images?url=https%3A%2F%2Fs3.ap-southeast-1.wasabisys.com%2Fportkey%2Ftools%2Fchengdu-historical-map%2Fiiif%2Fchengdu-1894/info.json,https://allmaps.xyz/maps/acd8defed3be61ed/{level}/{col}/{row}.png,https://allmaps.xyz/maps/acd8defed3be61ed/{z}/{x}/{y}.png,https://allmaps.xyz/maps/acd8defed3be61ed/tiles.json,https://annotations.allmaps.org/maps/acd8defed3be61ed
9f94ff36380b1147,chengdu-1903,,https://s3.ap-southeast-1.wasabisys.com/portkey/tools/chengdu-historical-map/iiif/chengdu-1903,53734380.48,0.42,"[104.019666, 30.634845, 104.108455, 30.699051]","[104.06406, 30.666948]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/9f94ff36380b1147,https://editor.allmaps.org/images?url=https%3A%2F%2Fs3.ap-southeast-1.wasabisys.com%2Fportkey%2Ftools%2Fchengdu-historical-map%2Fiiif%2Fchengdu-1903/info.json,https://allmaps.xyz/maps/9f94ff36380b1147/{level}/{col}/{row}.png,https://allmaps.xyz/maps/9f94ff36380b1147/{z}/{x}/{y}.png,https://allmaps.xyz/maps/9f94ff36380b1147/tiles.json,https://annotations.allmaps.org/maps/9f94ff36380b1147
2be3ce18c40da0c2,chengdu-1911,,https://s3.ap-southeast-1.wasabisys.com/portkey/tools/chengdu-historical-map/iiif/chengdu-1911,24944832.21,1.41,"[104.036733, 30.638778, 104.094089, 30.685292]","[104.065411, 30.662035]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/2be3ce18c40da0c2,https://editor.allmaps.org/images?url=https%3A%2F%2Fs3.ap-southeast-1.wasabisys.com%2Fportkey%2Ftools%2Fchengdu-historical-map%2Fiiif%2Fchengdu-1911/info.json,https://allmaps.xyz/maps/2be3ce18c40da0c2/{level}/{col}/{row}.png,https://allmaps.xyz/maps/2be3ce18c40da0c2/{z}/{x}/{y}.png,https://allmaps.xyz/maps/2be3ce18c40da0c2/tiles.json,https://annotations.allmaps.org/maps/2be3ce18c40da0c2
493637a155443cd2,chengdu-1915-left,,https://s3.ap-southeast-1.wasabisys.com/portkey/tools/chengdu-historical-map/iiif/chengdu-1915-left,19122454.08,2.29,"[104.027965, 30.637715, 104.064194, 30.688067]","[104.046079, 30.662891]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/493637a155443cd2,https://editor.allmaps.org/images?url=https%3A%2F%2Fs3.ap-southeast-1.wasabisys.com%2Fportkey%2Ftools%2Fchengdu-historical-map%2Fiiif%2Fchengdu-1915-left/info.json,https://allmaps.xyz/maps/493637a155443cd2/{level}/{col}/{row}.png,https://allmaps.xyz/maps/493637a155443cd2/{z}/{x}/{y}.png,https://allmaps.xyz/maps/493637a155443cd2/tiles.json,https://annotations.allmaps.org/maps/493637a155443cd2
b4d3de34f5ad8f35,chengdu-1915-right,,https://s3.ap-southeast-1.wasabisys.com/portkey/tools/chengdu-historical-map/iiif/chengdu-1915-right,20040575.48,2.29,"[104.063238, 30.63669, 104.100939, 30.688345]","[104.082089, 30.662518]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/b4d3de34f5ad8f35,https://editor.allmaps.org/images?url=https%3A%2F%2Fs3.ap-southeast-1.wasabisys.com%2Fportkey%2Ftools%2Fchengdu-historical-map%2Fiiif%2Fchengdu-1915-right/info.json,https://allmaps.xyz/maps/b4d3de34f5ad8f35/{level}/{col}/{row}.png,https://allmaps.xyz/maps/b4d3de34f5ad8f35/{z}/{x}/{y}.png,https://allmaps.xyz/maps/b4d3de34f5ad8f35/tiles.json,https://annotations.allmaps.org/maps/b4d3de34f5ad8f35
d9fd931c425aa223,chengdu-1933,,https://s3.ap-southeast-1.wasabisys.com/portkey/tools/chengdu-historical-map/iiif/chengdu-1933,31760874.54,1.58,"[104.034673, 30.63809, 104.099105, 30.685377]","[104.066889, 30.661733]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/d9fd931c425aa223,https://editor.allmaps.org/images?url=https%3A%2F%2Fs3.ap-southeast-1.wasabisys.com%2Fportkey%2Ftools%2Fchengdu-historical-map%2Fiiif%2Fchengdu-1933/info.json,https://allmaps.xyz/maps/d9fd931c425aa223/{level}/{col}/{row}.png,https://allmaps.xyz/maps/d9fd931c425aa223/{z}/{x}/{y}.png,https://allmaps.xyz/maps/d9fd931c425aa223/tiles.json,https://annotations.allmaps.org/maps/d9fd931c425aa223
27cc9cc218ae607f,chengdu-1944,,https://s3.ap-southeast-1.wasabisys.com/portkey/tools/chengdu-historical-map/iiif/chengdu-1944,389066842.93,0.24,"[103.97468, 30.572132, 104.167771, 30.788812]","[104.071225, 30.680472]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/27cc9cc218ae607f,https://editor.allmaps.org/images?url=https%3A%2F%2Fs3.ap-southeast-1.wasabisys.com%2Fportkey%2Ftools%2Fchengdu-historical-map%2Fiiif%2Fchengdu-1944/info.json,https://allmaps.xyz/maps/27cc9cc218ae607f/{level}/{col}/{row}.png,https://allmaps.xyz/maps/27cc9cc218ae607f/{z}/{x}/{y}.png,https://allmaps.xyz/maps/27cc9cc218ae607f/tiles.json,https://annotations.allmaps.org/maps/27cc9cc218ae607f
5f8cec2db69ece7f,chengdu-1947,,https://s3.ap-southeast-1.wasabisys.com/portkey/tools/chengdu-historical-map/iiif/chengdu-1947,100568024.47,1.17,"[104.006511, 30.621819, 104.1249, 30.703854]","[104.065705, 30.662837]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/5f8cec2db69ece7f,https://editor.allmaps.org/images?url=https%3A%2F%2Fs3.ap-southeast-1.wasabisys.com%2Fportkey%2Ftools%2Fchengdu-historical-map%2Fiiif%2Fchengdu-1947/info.json,https://allmaps.xyz/maps/5f8cec2db69ece7f/{level}/{col}/{row}.png,https://allmaps.xyz/maps/5f8cec2db69ece7f/{z}/{x}/{y}.png,https://allmaps.xyz/maps/5f8cec2db69ece7f/tiles.json,https://annotations.allmaps.org/maps/5f8cec2db69ece7f
b5c9b29c5f18cbd0,chengdu-1979,,https://s3.ap-southeast-1.wasabisys.com/portkey/tools/chengdu-historical-map/iiif/chengdu-1979,214572366.72,0.79,"[104.010585, 30.5929, 104.157693, 30.731968]","[104.084139, 30.662434]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/b5c9b29c5f18cbd0,https://editor.allmaps.org/images?url=https%3A%2F%2Fs3.ap-southeast-1.wasabisys.com%2Fportkey%2Ftools%2Fchengdu-historical-map%2Fiiif%2Fchengdu-1979/info.json,https://allmaps.xyz/maps/b5c9b29c5f18cbd0/{level}/{col}/{row}.png,https://allmaps.xyz/maps/b5c9b29c5f18cbd0/{z}/{x}/{y}.png,https://allmaps.xyz/maps/b5c9b29c5f18cbd0/tiles.json,https://annotations.allmaps.org/maps/b5c9b29c5f18cbd0
f3f648933e491f47,chengdu-1989,,https://s3.ap-southeast-1.wasabisys.com/portkey/tools/chengdu-historical-map/iiif/chengdu-1989,210228805.85,0.37,"[103.99807, 30.591638, 104.160701, 30.717722]","[104.079385, 30.65468]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/f3f648933e491f47,https://editor.allmaps.org/images?url=https%3A%2F%2Fs3.ap-southeast-1.wasabisys.com%2Fportkey%2Ftools%2Fchengdu-historical-map%2Fiiif%2Fchengdu-1989/info.json,https://allmaps.xyz/maps/f3f648933e491f47/{level}/{col}/{row}.png,https://allmaps.xyz/maps/f3f648933e491f47/{z}/{x}/{y}.png,https://allmaps.xyz/maps/f3f648933e491f47/tiles.json,https://annotations.allmaps.org/maps/f3f648933e491f47
